SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead,m_nodeSpeed,n_nodes
46,6.144,12,10,protocol,7.5,2000,38766,19.383,9288,4618,0.497201,0.337421,0.28381799999999996,0.256799,0.2363760000000001,0.21516999999999997,0.19431500000000002,0.19431500000000002,0.19431500000000002,0.19431500000000002,0.471871,20,200.0
149,16.896,33,10,protocol,7.5,1300,24387,18.7592,4540,2936,0.646696,0.503128,0.429354,0.390383,0.359036,0.323793,0.291356,0.291356,0.291356,0.291356,0.48079700000000003,20,130.0
412,7.1679999999999975,14,10,protocol,7.5,1700,30558,17.9753,7452,3751,0.503355,0.37949099999999997,0.324949,0.300719,0.279717,0.25345,0.22426300000000002,0.22426300000000002,0.22426300000000002,0.22426300000000002,0.483288,20,170.0
768,18.432000000000002,36,10,protocol,7.5,1900,32957,17.3458,8608,4230,0.491403,0.33027,0.275096,0.24783000000000002,0.226679,0.204034,0.18373299999999998,0.18373299999999998,0.18373299999999998,0.18373299999999998,0.47715799999999997,20,190.0
84,15.872,31,10,protocol,7.5,1500,29549,19.6993,4850,3068,0.6325770000000001,0.486663,0.413808,0.375817,0.346812,0.313698,0.28283600000000003,0.28283600000000003,0.28283600000000003,0.28283600000000003,0.515726,20,150.0
838,12.288,24,10,protocol,7.5,1800,53212,29.5622,7228,4729,0.654261,0.515725,0.443507,0.40995200000000004,0.38256799999999996,0.351554,0.319726,0.319726,0.319726,0.319726,0.480671,20,180.0
980,16.896,33,10,protocol,7.5,700,11649,16.6414,1202,941,0.782862,0.710096,0.661172,0.628667,0.596264,0.5555720000000001,0.505733,0.505733,0.505733,0.505733,0.508972,20,70.0
723,14.335999999999999,28,10,protocol,7.5,1800,36722,20.4011,7413,3814,0.514502,0.361108,0.308625,0.28197300000000003,0.261371,0.237867,0.215811,0.215811,0.215811,0.215811,0.478995,20,180.0
351,16.384,32,10,protocol,7.5,200,1685,8.425,100,100,1.0,0.977273,0.9724139999999999,0.969828,0.9631850000000001,0.949742,0.867526,0.867526,0.867526,0.867526,0.408684,20,20.0
288,16.384,32,10,protocol,7.5,1300,24283,18.6792,4209,2429,0.577097,0.442342,0.384083,0.360246,0.33887399999999995,0.307575,0.27884899999999996,0.27884899999999996,0.27884899999999996,0.27884899999999996,0.485867,20,130.0
656,18.944000000000006,37,10,protocol,7.5,1800,36589,20.3272,7969,4057,0.5090979999999999,0.378094,0.321813,0.29418099999999997,0.271343,0.24794000000000002,0.22335,0.22335,0.22335,0.22335,0.48008199999999995,20,180.0
752,9.216000000000001,18,10,protocol,7.5,1700,29223,17.19,6930,3433,0.495382,0.36956500000000003,0.314678,0.288918,0.26743,0.240038,0.215455,0.215455,0.215455,0.215455,0.486741,20,170.0
497,18.432000000000002,36,10,protocol,7.5,400,4955,12.3875,472,445,0.9427969999999999,0.899429,0.8772129999999999,0.856383,0.826724,0.762471,0.7107,0.7107,0.7107,0.7107,0.454971,20,40.0
599,18.432000000000002,36,10,protocol,7.5,400,5033,12.5825,326,294,0.90184,0.8831680000000001,0.8422040000000001,0.804499,0.781586,0.7427,0.671516,0.671516,0.671516,0.671516,0.45804300000000003,20,40.0
241,15.36,30,10,protocol,7.5,300,3265,10.8833,104,103,0.9903850000000001,0.935154,0.9045860000000001,0.887703,0.8597969999999999,0.819793,0.766197,0.766197,0.766197,0.766197,0.4624720000000001,20,30.0
198,18.432000000000002,36,10,protocol,7.5,300,3089,10.2967,166,157,0.945783,0.913249,0.892023,0.883415,0.8621790000000001,0.819476,0.768809,0.768809,0.768809,0.768809,0.464733,20,30.0
45,14.335999999999999,28,10,protocol,7.5,1500,30688,20.4587,4567,2992,0.655135,0.510642,0.43696899999999994,0.39661199999999996,0.366142,0.32912600000000003,0.294131,0.294131,0.294131,0.294131,0.515935,20,150.0
907,18.432000000000002,36,10,protocol,7.5,1100,19726,17.9327,2788,1864,0.6685800000000001,0.520255,0.461323,0.4297,0.4059,0.371548,0.33558000000000004,0.33558000000000004,0.33558000000000004,0.33558000000000004,0.514335,20,110.0
682,14.847999999999999,29,10,protocol,7.5,700,10400,14.8571,1342,926,0.6900149999999999,0.629017,0.572196,0.54955,0.524302,0.48325100000000004,0.43992200000000004,0.43992200000000004,0.43992200000000004,0.43992200000000004,0.508933,20,70.0
925,17.92,35,10,protocol,7.5,1900,51967,27.3511,8033,4970,0.618698,0.468107,0.408878,0.380042,0.35696,0.32860500000000004,0.297547,0.297547,0.297547,0.297547,0.47826,20,190.0
355,20.48,40,10,protocol,7.5,900,14824,16.4711,1550,1215,0.783871,0.5939840000000001,0.504325,0.456668,0.42311099999999996,0.389398,0.35413,0.35413,0.35413,0.35413,0.503737,20,90.0
80,10.24,20,10,protocol,7.5,1500,27997,18.6647,5174,3004,0.580595,0.472492,0.404499,0.36594,0.337059,0.300248,0.26879200000000003,0.26879200000000003,0.26879200000000003,0.26879200000000003,0.513202,20,150.0
619,20.48,40,10,protocol,7.5,200,1565,7.825,0,0,0.0,1.0,0.983333,0.97557,0.959851,0.936649,0.8717950000000001,0.8717950000000001,0.8717950000000001,0.8717950000000001,0.402588,20,20.0
535,18.432000000000002,36,10,protocol,7.5,1700,42251,24.8535,6496,4312,0.6637930000000001,0.5167390000000001,0.432918,0.388959,0.357414,0.327746,0.299193,0.299193,0.299193,0.299193,0.488702,20,170.0
531,29.184,57,10,protocol,7.5,1000,19003,19.003,2346,1784,0.760443,0.613742,0.53965,0.50135,0.469772,0.4289,0.385389,0.385389,0.385389,0.385389,0.5317729999999999,20,100.0
559,17.92,35,10,protocol,7.5,400,4996,12.49,322,302,0.9378879999999999,0.88018,0.842153,0.795813,0.765945,0.723302,0.674045,0.674045,0.674045,0.674045,0.45553299999999997,20,40.0
22,8.192,16,10,protocol,7.5,2000,47372,23.686,9429,5251,0.556899,0.404031,0.341879,0.30875199999999997,0.285585,0.262736,0.23926,0.23926,0.23926,0.23926,0.4995600000000001,20,200.0
815,19.456,38,10,protocol,7.5,1500,35748,23.831999999999997,4953,3449,0.696346,0.55872,0.48166099999999995,0.4467640000000001,0.414361,0.377235,0.342482,0.342482,0.342482,0.342482,0.504839,20,150.0
302,18.432000000000002,36,10,protocol,7.5,1300,26561,20.4315,4257,2658,0.624383,0.49045500000000003,0.427358,0.394664,0.37001100000000003,0.338029,0.306112,0.306112,0.306112,0.306112,0.48709399999999997,20,130.0
844,15.872,31,10,protocol,7.5,1600,33806,21.1288,6009,3783,0.629556,0.4641020000000001,0.39331,0.357835,0.332858,0.29944699999999996,0.271119,0.271119,0.271119,0.271119,0.488246,20,160.0
908,17.92,35,10,protocol,7.5,1000,17969,17.969,2150,1567,0.728837,0.588801,0.5180739999999999,0.46887,0.43244,0.39566399999999996,0.354941,0.354941,0.354941,0.354941,0.525107,20,100.0
556,20.48,40,10,protocol,7.5,1700,32224,18.9553,7174,3861,0.538193,0.388272,0.326718,0.292804,0.268216,0.24334,0.21887199999999998,0.21887199999999998,0.21887199999999998,0.21887199999999998,0.48668,20,170.0
30,12.8,25,10,protocol,7.5,1300,26033,20.0254,4209,2624,0.623426,0.500622,0.438151,0.403351,0.377481,0.350192,0.317335,0.317335,0.317335,0.317335,0.518706,20,130.0
584,20.48,40,10,protocol,7.5,200,1748,8.74,48,46,0.958333,0.954167,0.9618639999999999,0.96201,0.9537530000000001,0.934264,0.88641,0.88641,0.88641,0.88641,0.4053,20,20.0
329,19.456,38,10,protocol,7.5,1300,25171,19.3623,3790,2577,0.6799470000000001,0.5233869999999999,0.45027399999999995,0.410146,0.382371,0.34389699999999995,0.310158,0.310158,0.310158,0.310158,0.489334,20,130.0
92,13.824000000000002,27,10,protocol,7.5,800,14107,17.6337,1320,1097,0.831061,0.707527,0.6366470000000001,0.598005,0.572256,0.525976,0.47986,0.47986,0.47986,0.47986,0.503232,20,80.0
707,20.48,40,10,protocol,7.5,900,16731,18.59,1780,1304,0.732584,0.608696,0.533033,0.501124,0.47039,0.442254,0.40687,0.40687,0.40687,0.40687,0.509146,20,90.0
302,18.432000000000002,36,10,protocol,7.5,1200,23818,19.8483,3243,2251,0.69411,0.57486,0.52028,0.4827550000000001,0.44883999999999996,0.40889200000000003,0.367367,0.367367,0.367367,0.367367,0.495536,20,120.0
583,20.991999999999997,41,10,protocol,7.5,1700,32145,18.9088,5876,3175,0.540334,0.375825,0.323846,0.297887,0.27844,0.252741,0.22894099999999998,0.22894099999999998,0.22894099999999998,0.22894099999999998,0.485738,20,170.0
828,20.48,40,10,protocol,7.5,700,11971,17.1014,1206,923,0.7653399999999999,0.650688,0.596515,0.568433,0.543499,0.510369,0.476445,0.476445,0.476445,0.476445,0.509041,20,70.0
318,14.335999999999999,28,10,protocol,7.5,1600,29560,18.475,5234,3169,0.605464,0.42149,0.353423,0.318946,0.29475300000000004,0.265662,0.23823200000000005,0.23823200000000005,0.23823200000000005,0.23823200000000005,0.484775,20,160.0
209,10.24,20,10,protocol,7.5,2000,42376,21.188000000000002,9294,4857,0.522595,0.376769,0.31855300000000003,0.287234,0.263913,0.24030300000000002,0.216246,0.216246,0.216246,0.216246,0.473984,20,200.0
59,16.384,32,10,protocol,7.5,1000,17498,17.498,2242,1659,0.7399640000000001,0.617495,0.549162,0.50638,0.473124,0.42877,0.38655100000000003,0.38655100000000003,0.38655100000000003,0.38655100000000003,0.546026,20,100.0
718,20.991999999999997,41,10,protocol,7.5,900,18887,20.9856,1814,1476,0.813671,0.6827880000000001,0.6103149999999999,0.560245,0.528546,0.49420600000000003,0.45193999999999995,0.45193999999999995,0.45193999999999995,0.45193999999999995,0.51058,20,90.0
487,12.8,25,10,protocol,7.5,1800,37161,20.645,6793,3962,0.5832470000000001,0.42180500000000004,0.360537,0.328807,0.303658,0.27461199999999997,0.2468,0.2468,0.2468,0.2468,0.475225,20,180.0
23,18.944000000000006,37,10,protocol,7.5,700,10818,15.4543,1147,874,0.761988,0.6388699999999999,0.575706,0.544778,0.519831,0.48486899999999994,0.44433900000000004,0.44433900000000004,0.44433900000000004,0.44433900000000004,0.511363,20,70.0
535,22.016,43,10,protocol,7.5,500,8213,16.426,913,802,0.878423,0.7877890000000001,0.743226,0.711845,0.680476,0.6526489999999999,0.607175,0.607175,0.607175,0.607175,0.495648,20,50.0
278,18.944000000000006,37,10,protocol,7.5,1700,33433,19.6665,5755,3183,0.553084,0.396582,0.33959,0.310421,0.28612,0.260768,0.23523899999999998,0.23523899999999998,0.23523899999999998,0.23523899999999998,0.48114399999999996,20,170.0
585,10.24,20,10,protocol,7.5,1900,40410,21.2684,8320,4304,0.517308,0.398043,0.34365300000000004,0.31106300000000003,0.28577199999999997,0.256977,0.22964,0.22964,0.22964,0.22964,0.476655,20,190.0
916,16.384,32,10,protocol,7.5,800,14091,17.6137,1681,1296,0.7709699999999999,0.673967,0.607982,0.571603,0.54295,0.504899,0.455006,0.455006,0.455006,0.455006,0.5194,20,80.0
397,18.432000000000002,36,10,protocol,7.5,500,7243,14.485999999999999,642,567,0.883178,0.822524,0.7797029999999999,0.735324,0.698811,0.661961,0.604727,0.604727,0.604727,0.604727,0.498587,20,50.0
627,19.968,39,10,protocol,7.5,1900,38365,20.1921,8494,4338,0.510713,0.361127,0.30164,0.273545,0.25223,0.229039,0.206644,0.206644,0.206644,0.206644,0.47776499999999994,20,190.0
464,16.384,32,10,protocol,7.5,1300,24871,19.1315,3849,2440,0.633931,0.49941800000000003,0.44833199999999995,0.410433,0.381681,0.346493,0.309799,0.309799,0.309799,0.309799,0.501631,20,130.0
615,18.944000000000006,37,10,protocol,7.5,900,15966,17.74,1780,1282,0.720225,0.592146,0.526486,0.492443,0.4644430000000001,0.4265,0.387721,0.387721,0.387721,0.387721,0.50962,20,90.0
589,19.456,38,10,protocol,7.5,1700,33240,19.5529,6279,3611,0.575092,0.41867,0.352046,0.322768,0.298001,0.267729,0.238527,0.238527,0.238527,0.238527,0.48545299999999997,20,170.0
581,19.456,38,10,protocol,7.5,1000,17952,17.952,1912,1468,0.767782,0.627729,0.555875,0.516334,0.482425,0.436071,0.390847,0.390847,0.390847,0.390847,0.5296569999999999,20,100.0
483,19.456,38,10,protocol,7.5,1200,22715,18.9292,3091,2237,0.7237140000000001,0.589648,0.5155649999999999,0.47776899999999994,0.444358,0.40123400000000004,0.358916,0.358916,0.358916,0.358916,0.49996199999999996,20,120.0
600,12.8,25,10,protocol,7.5,1700,31431,18.4888,6591,3378,0.512517,0.382508,0.326344,0.298967,0.277174,0.254033,0.230471,0.230471,0.230471,0.230471,0.485947,20,170.0
85,7.68,15,10,protocol,7.5,2000,39507,19.7535,9400,4571,0.4862770000000001,0.33789600000000003,0.285122,0.26014899999999996,0.241867,0.22002,0.198875,0.198875,0.198875,0.198875,0.48461000000000004,20,200.0
732,20.48,40,10,protocol,7.5,600,8800,14.6667,560,473,0.844643,0.770736,0.723046,0.6869430000000001,0.653317,0.604412,0.542165,0.542165,0.542165,0.542165,0.502732,20,60.0
64,4.6080000000000005,9,10,protocol,7.5,1900,38459,20.2416,7699,4089,0.531108,0.382405,0.321292,0.29234099999999996,0.26891,0.244011,0.219617,0.219617,0.219617,0.219617,0.485808,20,190.0
611,14.847999999999999,29,10,protocol,7.5,1000,17198,17.198,2247,1648,0.733422,0.5926140000000001,0.525846,0.48705699999999996,0.45635600000000004,0.41625500000000004,0.37464000000000003,0.37464000000000003,0.37464000000000003,0.37464000000000003,0.528453,20,100.0
264,10.24,20,10,protocol,7.5,1400,25616,18.2971,3667,2408,0.656668,0.5141859999999999,0.448669,0.402779,0.370827,0.32967199999999997,0.29125500000000004,0.29125500000000004,0.29125500000000004,0.29125500000000004,0.487379,20,140.0
826,20.48,40,10,protocol,7.5,1300,26388,20.2985,4585,2825,0.6161399999999999,0.483204,0.4139560000000001,0.384194,0.36144,0.33505999999999997,0.304698,0.304698,0.304698,0.304698,0.5073310000000001,20,130.0
940,17.408,34,10,protocol,7.5,1100,26533,24.1209,3162,2449,0.77451,0.654175,0.583545,0.543829,0.512004,0.473934,0.43477,0.43477,0.43477,0.43477,0.514754,20,110.0
743,16.384,32,10,protocol,7.5,1900,38997,20.5247,8710,4545,0.521814,0.378523,0.32001799999999997,0.289954,0.26759099999999997,0.24204499999999998,0.21842199999999998,0.21842199999999998,0.21842199999999998,0.21842199999999998,0.477289,20,190.0
123,17.92,35,10,protocol,7.5,1200,20710,17.2583,3110,2142,0.688746,0.5280229999999999,0.450165,0.417496,0.389945,0.352164,0.316235,0.316235,0.316235,0.316235,0.487782,20,120.0
297,18.432000000000002,36,10,protocol,7.5,1900,40939,21.5468,8023,4283,0.53384,0.382827,0.324914,0.29706,0.275806,0.25269400000000003,0.227654,0.227654,0.227654,0.227654,0.476112,20,190.0
917,18.432000000000002,36,10,protocol,7.5,800,13243,16.5538,1654,1283,0.775695,0.663374,0.589734,0.5492020000000001,0.520848,0.47756899999999997,0.429721,0.429721,0.429721,0.429721,0.5192899999999999,20,80.0
735,20.48,40,10,protocol,7.5,900,17268,19.1867,2012,1524,0.757455,0.602296,0.534884,0.494629,0.469423,0.437684,0.399311,0.399311,0.399311,0.399311,0.510505,20,90.0
199,21.504,42,10,protocol,7.5,1200,21641,18.0342,2867,2057,0.717475,0.557738,0.495849,0.46334,0.430759,0.386739,0.344969,0.344969,0.344969,0.344969,0.49157399999999996,20,120.0
500,14.847999999999999,29,10,protocol,7.5,700,11828,16.8971,1197,972,0.81203,0.6619649999999999,0.599607,0.56594,0.538956,0.5070359999999999,0.46507200000000004,0.46507200000000004,0.46507200000000004,0.46507200000000004,0.509894,20,70.0
778,19.968,39,10,protocol,7.5,1300,22933,17.6408,4410,2438,0.552834,0.408348,0.352051,0.324259,0.305554,0.281315,0.25705100000000003,0.25705100000000003,0.25705100000000003,0.25705100000000003,0.5079520000000001,20,130.0
795,18.432000000000002,36,10,protocol,7.5,1000,17290,17.29,2160,1641,0.759722,0.593421,0.50551,0.466188,0.434418,0.397169,0.358475,0.358475,0.358475,0.358475,0.527542,20,100.0
739,18.944000000000006,37,10,protocol,7.5,200,1472,7.36,40,40,1.0,0.983333,0.9828180000000001,0.979381,0.9708559999999999,0.947857,0.8704139999999999,0.8704139999999999,0.8704139999999999,0.8704139999999999,0.40023400000000003,20,20.0
201,17.92,35,10,protocol,7.5,1500,30138,20.092,4666,3019,0.647021,0.506696,0.43946499999999994,0.402833,0.370114,0.33176,0.2966,0.2966,0.2966,0.2966,0.501045,20,150.0
919,16.384,32,10,protocol,7.5,1200,22537,18.7808,2939,2129,0.724396,0.553359,0.473005,0.43533999999999995,0.405184,0.363077,0.327295,0.327295,0.327295,0.327295,0.508977,20,120.0
983,10.752,21,10,protocol,7.5,2000,48812,24.406,9096,4803,0.528034,0.40101,0.33871599999999996,0.30856500000000003,0.285489,0.26254299999999997,0.23843899999999998,0.23843899999999998,0.23843899999999998,0.23843899999999998,0.47363999999999995,20,200.0
799,19.968,39,10,protocol,7.5,900,15163,16.8478,1932,1366,0.7070390000000001,0.549547,0.48047,0.450554,0.432411,0.40218899999999996,0.369971,0.369971,0.369971,0.369971,0.512459,20,90.0
350,14.847999999999999,29,10,protocol,7.5,1100,22695,20.6318,3424,2301,0.672021,0.558526,0.49183599999999994,0.45668400000000003,0.42478,0.393901,0.36202199999999995,0.36202199999999995,0.36202199999999995,0.36202199999999995,0.51566,20,110.0
469,14.335999999999999,28,10,protocol,7.5,1900,35833,18.8595,7208,4213,0.584489,0.406898,0.336674,0.29942199999999997,0.270966,0.24110399999999998,0.215169,0.215169,0.215169,0.215169,0.475667,20,190.0
39,15.36,30,10,protocol,7.5,1400,25768,18.4057,4380,2435,0.555936,0.41789499999999996,0.36023,0.331136,0.308446,0.280488,0.252267,0.252267,0.252267,0.252267,0.5051979999999999,20,140.0
758,15.36,30,10,protocol,7.5,1800,43122,23.9567,7909,4287,0.542041,0.405071,0.353405,0.32876700000000003,0.30785799999999997,0.282477,0.257033,0.257033,0.257033,0.257033,0.4794600000000001,20,180.0
885,19.968,39,10,protocol,7.5,900,17795,19.7722,1947,1419,0.7288140000000001,0.572709,0.507441,0.480034,0.456628,0.430221,0.39677399999999996,0.39677399999999996,0.39677399999999996,0.39677399999999996,0.512475,20,90.0
905,20.48,40,10,protocol,7.5,1200,21572,17.9767,2823,1825,0.646475,0.4894020000000001,0.426011,0.397525,0.371323,0.339541,0.307171,0.307171,0.307171,0.307171,0.5096229999999999,20,120.0
407,18.432000000000002,36,10,protocol,7.5,1600,30358,18.9737,6047,3455,0.571358,0.4106260000000001,0.35146700000000003,0.317404,0.293037,0.265331,0.239015,0.239015,0.239015,0.239015,0.482099,20,160.0
717,18.432000000000002,36,10,protocol,7.5,1100,20672,18.7927,2587,1921,0.742559,0.600963,0.5422859999999999,0.500066,0.46458900000000003,0.417691,0.373554,0.373554,0.373554,0.373554,0.512555,20,110.0
564,10.752,21,10,protocol,7.5,1100,18080,16.4364,2912,1674,0.574863,0.482254,0.429749,0.409632,0.382196,0.346943,0.313884,0.313884,0.313884,0.313884,0.5126649999999999,20,110.0
855,20.48,40,10,protocol,7.5,900,15456,17.1733,1918,1376,0.717414,0.552075,0.483296,0.4379,0.407514,0.379339,0.348059,0.348059,0.348059,0.348059,0.511741,20,90.0
110,8.704,17,10,protocol,7.5,1800,37023,20.5683,6792,3966,0.583922,0.43227299999999996,0.36885,0.333381,0.306228,0.275537,0.246153,0.246153,0.246153,0.246153,0.46155100000000004,20,180.0
272,18.432000000000002,36,10,protocol,7.5,800,12190,15.2375,1352,1033,0.764053,0.640338,0.5832430000000001,0.56604,0.537194,0.4879600000000001,0.434753,0.434753,0.434753,0.434753,0.503057,20,80.0
700,15.872,31,10,protocol,7.5,1700,34556,20.3271,7358,4006,0.544441,0.406528,0.348206,0.320371,0.29627800000000004,0.26924899999999996,0.24172399999999997,0.24172399999999997,0.24172399999999997,0.24172399999999997,0.48751099999999997,20,170.0
84,13.312000000000001,26,10,protocol,7.5,1600,29434,18.3962,5913,3381,0.5717909999999999,0.42147399999999996,0.356042,0.322558,0.297346,0.265364,0.236193,0.236193,0.236193,0.236193,0.48129399999999994,20,160.0
479,15.872,31,10,protocol,7.5,1500,29613,19.742,5070,3097,0.610848,0.474501,0.41275100000000003,0.373139,0.345706,0.310697,0.279677,0.279677,0.279677,0.279677,0.498051,20,150.0
204,14.335999999999999,28,10,protocol,7.5,700,10579,15.1129,996,835,0.838353,0.707922,0.654766,0.633131,0.606768,0.562126,0.503594,0.503594,0.503594,0.503594,0.510061,20,70.0
156,17.92,35,10,protocol,7.5,700,11021,15.7443,1077,886,0.8226559999999999,0.69115,0.619404,0.584029,0.560543,0.521213,0.47495699999999996,0.47495699999999996,0.47495699999999996,0.47495699999999996,0.513757,20,70.0
491,14.335999999999999,28,10,protocol,7.5,900,16856,18.7289,1640,1340,0.8170729999999999,0.6853640000000001,0.611784,0.563569,0.532145,0.48735900000000004,0.44194399999999995,0.44194399999999995,0.44194399999999995,0.44194399999999995,0.508335,20,90.0
135,20.48,40,10,protocol,7.5,600,9441,15.735,816,707,0.8664219999999999,0.784451,0.7176140000000001,0.681715,0.646649,0.601291,0.548243,0.548243,0.548243,0.548243,0.49749099999999996,20,60.0
727,16.384,32,10,protocol,7.5,2000,37974,18.987000000000002,9916,4557,0.45956,0.32154099999999997,0.268897,0.24126999999999998,0.22250999999999999,0.20275,0.183026,0.183026,0.183026,0.183026,0.473772,20,200.0
345,16.384,32,10,protocol,7.5,900,13779,15.31,1757,1158,0.6590779999999999,0.523803,0.45833,0.417289,0.388902,0.35691,0.32623,0.32623,0.32623,0.32623,0.503151,20,90.0
9,10.24,20,10,protocol,7.5,600,7804,13.0067,704,584,0.8295450000000001,0.743949,0.679433,0.653049,0.622376,0.56968,0.514169,0.514169,0.514169,0.514169,0.500842,20,60.0
100,9.728,19,10,protocol,7.5,1600,34678,21.6737,6119,3601,0.588495,0.46106899999999995,0.397348,0.367078,0.34226100000000004,0.313723,0.282953,0.282953,0.282953,0.282953,0.484246,20,160.0
249,18.432000000000002,36,10,protocol,7.5,1100,22423,20.3845,2905,2110,0.726334,0.587943,0.516009,0.4765180000000001,0.44794799999999996,0.41155200000000003,0.37494099999999997,0.37494099999999997,0.37494099999999997,0.37494099999999997,0.514625,20,110.0
996,13.824000000000002,27,10,protocol,7.5,1900,39834,20.9653,7506,4075,0.542899,0.392854,0.3347,0.302867,0.278814,0.255382,0.23077199999999998,0.23077199999999998,0.23077199999999998,0.23077199999999998,0.4798060000000001,20,190.0
846,16.384,32,10,protocol,7.5,400,4969,12.4225,492,435,0.8841459999999999,0.865563,0.8230219999999999,0.7779699999999999,0.737294,0.701476,0.6435609999999999,0.6435609999999999,0.6435609999999999,0.6435609999999999,0.46429,20,40.0
542,16.384,32,10,protocol,7.5,1100,19812,18.0109,3017,1997,0.661916,0.517564,0.460183,0.43305299999999997,0.407749,0.375404,0.33852899999999997,0.33852899999999997,0.33852899999999997,0.33852899999999997,0.512137,20,110.0
